Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1808:180
Coefficients for 360 degrees 
  Beginning: CT1807:000  1988:10:19_07h:55m:56s. 
  Centered:  CT1808:180  1988:11:01_23h:14m:07s. 
  End time:  CT1808:005  1988:11:15_05h:26m:48s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -13.34       0.00
  1   0    -109.32       0.00
  1   1     -76.26      -1.27
  2   0       8.92       0.00
  2   1     -89.27      46.74
  2   2     -41.51      28.01
  3   0    -108.44       0.00
  3   1       8.41       6.88
  3   2     -59.26      83.84
  3   3      37.74      10.81
  4   0     -70.12       0.00
  4   1      11.46      25.05
  4   2     -51.05       4.44
  4   3     164.24     -91.97
  4   4     160.11    -145.56
  5   0    -291.36       0.00
  5   1      35.65       4.09
  5   2     101.03     -42.33
  5   3      81.22      47.29
  5   4      37.08     -90.34
  5   5     136.34      37.64
  6   0     -86.16       0.00
  6   1     133.01      20.46
  6   2     169.47     -20.95
  6   3    -145.57      32.20
  6   4      22.26     -73.60
  6   5      -8.54    -228.86
  6   6     -76.42    -123.16
  7   0      87.57       0.00
  7   1     -18.16    -160.55
  7   2     -28.32     -28.64
  7   3     -74.06    -102.34
  7   4     -22.50      74.11
  7   5      33.39     -87.78
  7   6      80.29     -89.57
  7   7       1.43      56.02
  8   0      20.89       0.00
  8   1      15.73     -97.29
  8   2     -23.90      81.16
  8   3      16.07      17.51
  8   4    -172.47     151.39
  8   5     -52.18      13.98
  8   6    -178.87     -89.08
  8   7     -80.34    -124.29
  8   8     -95.28      53.30
  9   0      38.06       0.00
  9   1      52.21     -35.65
  9   2     -13.33      65.30
  9   3     -26.78     -36.86
  9   4     -48.31      16.66
  9   5    -154.54     -59.41
  9   6      30.47     -67.08
  9   7     -19.76      31.52
  9   8     -80.77     358.66
  9   9      68.65     125.12
 10   0      55.98       0.00
 10   1     -15.99      63.08
 10   2     -45.32       4.91
 10   3      -1.05     140.29
 10   4     148.96      -9.74
 10   5      80.08     119.14
 10   6      36.98     115.53
 10   7       4.06      22.27
 10   8    -152.29      58.61
 10   9     -23.80      24.57
 10  10      58.76    -222.16
 11   0     134.19       0.00
 11   1     -40.16      62.65
 11   2      24.41     -12.62
 11   3      34.71      44.96
 11   4     149.52     -76.31
 11   5      90.46      34.28
 11   6     -42.67      11.21
 11   7      60.15     -56.98
 11   8     -52.63     -89.70
 11   9     -44.40     176.58
 11  10     -49.84    -349.09
 11  11      22.05      -9.14
 12   0      69.66       0.00
 12   1      48.36      -2.85
 12   2     132.06      35.28
 12   3     -46.84      75.66
 12   4      14.29     -18.20
