Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2050:180
Coefficients for 360 degrees 
  Beginning: CT2049:000  2006:11:14_22h:38m:32s. 
  Centered:  CT2050:180  2006:11:28_13h:56m:43s. 
  End time:  CT2050:005  2006:12:11_20h:09m:24s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       9.52       0.00
  1   0    -101.55       0.00
  1   1      20.73      -8.08
  2   0     -38.67       0.00
  2   1     -17.17       2.77
  2   2       1.57     -23.64
  3   0    -153.89       0.00
  3   1     -39.49      -6.07
  3   2       2.65      12.20
  3   3      60.80     -25.03
  4   0      25.52       0.00
  4   1      40.40     -11.74
  4   2     -25.69      14.29
  4   3     -38.40      25.64
  4   4      54.78     -15.39
  5   0    -148.73       0.00
  5   1      11.78      -9.89
  5   2       1.44      -7.84
  5   3     -33.09      13.43
  5   4     -34.01     -27.13
  5   5      54.23     -36.43
  6   0     -22.86       0.00
  6   1     -48.43     -11.23
  6   2      57.78     -30.11
  6   3      65.16     -12.42
  6   4     -42.24      32.03
  6   5      -6.45      -1.93
  6   6     112.89    -101.74
  7   0      31.05       0.00
  7   1     -39.18      14.37
  7   2      -8.87       1.01
  7   3      27.11     -24.85
  7   4      58.15      39.90
  7   5     -44.23      53.74
  7   6     -56.95      30.96
  7   7      42.39     -32.00
  8   0      11.13       0.00
  8   1      41.32       9.03
  8   2     -43.84      14.43
  8   3     -50.75      -0.07
  8   4      23.62     -47.69
  8   5      11.42      -6.59
  8   6     -70.53      32.77
  8   7      -6.84     -29.26
  8   8      75.65     -95.08
  9   0      36.46       0.00
  9   1      -1.25       1.21
  9   2      47.72     -11.63
  9   3      -5.12      29.26
  9   4     -36.52     -18.01
  9   5      30.59     -51.32
  9   6      90.06      -1.01
  9   7      -8.40      46.98
  9   8      -9.26      53.15
  9   9      46.63      29.43
 10   0       1.82       0.00
 10   1     -36.64      -4.59
 10   2      23.04     -14.39
 10   3      32.14       1.74
 10   4     -19.81      28.17
 10   5     -17.58      13.28
 10   6      29.09     -30.77
 10   7     -12.94      32.05
 10   8     -46.36      50.37
 10   9     -16.32     -49.66
 10  10      14.51     -45.00
 11   0     150.47       0.00
 11   1      -1.20      -1.56
 11   2     -19.88      -4.71
 11   3      16.22     -30.29
 11   4      57.59      53.36
 11   5     -10.65      32.53
 11   6     -72.93       2.95
 11   7      14.06     -34.24
 11   8      14.11     -44.10
 11   9     -25.60       4.22
 11  10      27.34     -12.60
 11  11      72.20      -1.84
 12   0       0.24       0.00
 12   1      29.21     -10.77
 12   2      12.44       6.43
 12   3     -39.28      -7.53
 12   4       6.07     -43.02
 12   5      22.13      -6.47
 12   6       4.68      33.04
 12   7       4.19     -30.02
 12   8      28.46     -27.90
 12   9      24.19      55.59
 12  10     -14.11      34.23
 12  11     -16.14      -5.30
 12  12     -32.43      22.28
 13   0     148.22       0.00
 13   1     -29.78      -2.68
 13   2      35.80      -3.54
 13   3      16.33      13.07
 13   4     -30.22     -10.63
 13   5      -2.74     -39.53
 13   6      56.22       9.64
 13   7     -16.93      43.05
 13   8     -38.38      30.10
 13   9      17.19     -37.48
 13  10     -15.58      18.04
 13  11     -31.92      32.28
 13  12      12.45     -45.66
 13  13      -3.77     -44.60
 14   0      31.89       0.00
 14   1     -21.73       6.83
 14   2     -19.59     -17.47
 14   3      16.00      -3.66
 14   4      18.73      10.72
 14   5     -14.72       0.78
 14   6     -14.67     -27.40
 14   7      -7.87      12.21
 14   8      -3.35      13.95
 14   9     -21.91     -44.18
 14  10      30.07     -32.98
 14  11      35.00      -1.11
 14  12      -9.29       8.77
 14  13      44.15      -8.97
 14  14      14.23      79.45
 15   0     227.67       0.00
 15   1      37.14      -0.91
 15   2      -7.02      -4.78
 15   3      -6.73      -8.78
 15   4      35.27      33.25
 15   5       6.84      16.12
 15   6     -29.04       0.07
