Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1989:180
Coefficients for 360 degrees 
  Beginning: CT1988:000  2002:04:26_03h:39m:42s. 
  Centered:  CT1989:180  2002:05:09_18h:57m:53s. 
  End time:  CT1989:005  2002:05:23_01h:10m:34s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       8.14       0.00
  1   0     -86.39       0.00
  1   1      59.19      15.75
  2   0     -14.13       0.00
  2   1       0.38     -14.20
  2   2      12.20      53.92
  3   0     -77.41       0.00
  3   1     -15.70     -53.75
  3   2     112.24      70.37
  3   3     117.78    -120.08
  4   0      48.37       0.00
  4   1      89.92     -22.75
  4   2      33.63      22.37
  4   3     113.90      13.12
  4   4     -22.70      65.33
  5   0     -61.95       0.00
  5   1      60.78       0.51
  5   2     -31.31    -167.23
  5   3    -103.43      35.87
  5   4    -140.03     -17.29
  5   5    -210.08      30.05
  6   0      30.32       0.00
  6   1    -116.62    -171.58
  6   2     -26.34     -21.03
  6   3     -77.62      52.60
  6   4      36.11     -79.53
  6   5     -12.10     164.33
  6   6    -198.54      72.67
  7   0     -39.93       0.00
  7   1     180.48    -107.29
  7   2      25.12     139.71
  7   3     -14.19      28.43
  7   4      35.41      58.39
  7   5     133.88     -14.24
  7   6      31.85    -225.24
  7   7    -153.28     164.83
  8   0     -40.34       0.00
  8   1     -74.45       3.20
  8   2     109.05      65.47
  8   3       8.02     -96.41
  8   4     -18.72      48.10
  8   5     -44.45     -75.23
  8   6      33.28      38.77
  8   7    -161.65     136.26
  8   8     -61.12     -56.61
  9   0      82.70       0.00
  9   1      28.68     -37.71
  9   2     -30.32     -62.58
  9   3      71.70     -12.92
  9   4      66.94     -50.57
  9   5     -25.51      38.83
  9   6     -48.63     121.52
  9   7     -62.46      66.59
  9   8      88.71     -54.69
  9   9     -49.44      33.22
 10   0      30.03       0.00
 10   1      37.91     -73.16
 10   2     -14.94      29.44
 10   3      50.13      58.29
 10   4     -18.80     -29.21
 10   5      25.73      45.59
 10   6      10.53     -70.75
 10   7     135.58     -94.18
 10   8     -72.56     -63.71
 10   9    -206.71      50.86
 10  10     -43.72     -42.09
 11   0      40.87       0.00
 11   1      30.77     -41.83
 11   2     105.34     -19.31
 11   3     -88.90     -39.98
 11   4     -68.44      27.35
 11   5     -31.52     -72.36
 11   6      19.48      20.34
 11   7     155.74     -33.13
 11   8       2.03     133.42
 11   9      11.09     130.63
 11  10      -4.28    -135.07
 11  11    -329.82      63.78
 12   0     -63.27       0.00
 12   1     -45.37     -21.11
 12   2      10.13       7.26
 12   3     -65.16     -36.72
 12   4      40.19      27.32
 12   5       9.69     -11.98
 12   6     -42.46      20.58
 12   7     -94.18      12.50
 12   8      59.97     -34.93
 12   9      54.68     -27.56
 12  10     120.68      10.80
 12  11     -47.13    -116.32
 12  12       5.34     -78.33
 13   0     142.76       0.00
 13   1      83.66      12.77
 13   2     -46.97      39.58
 13   3      25.31      52.52
 13   4      81.07     -35.14
 13   5      29.38      58.40
 13   6      38.50     -52.50
 13   7    -123.50     -11.51
 13   8     -63.10     -72.56
 13   9      12.84     -84.03
 13  10      25.97      76.67
 13  11    -208.99     197.48
 13  12     178.75      89.81
 13  13    -119.21    -189.62
 14   0      -7.64       0.00
 14   1     -10.15     -24.48
 14   2      50.50      72.91
 14   3      62.56     -37.95
 14   4     -71.39     -34.76
 14   5      11.98      34.66
 14   6      80.87     -13.02
 14   7      40.23      59.68
 14   8       7.88     111.75
 14   9     -42.77      23.02
 14  10      -8.67     -15.81
 14  11      67.75      36.16
 14  12      10.93     -18.16
 14  13    -127.78    -103.90
 14  14     182.04     -34.86
 15   0      99.73       0.00
 15   1     -79.89      -7.05
 15   2      29.25     -56.48
 15   3       8.74     -50.53
 15   4      14.05      21.46
 15   5      -2.02     -30.71
 15   6     -60.48      55.15
 15   7      35.49      33.16
 15   8      20.02     -17.53
 15   9     -60.71      11.23
 15  10     -65.22     -17.45
 15  11     121.69    -116.56
 15  12     131.80      71.52
 15  13     -76.72    -166.06
 15  14    -169.82     207.39
 15  15      52.11     -52.92
 16   0     -36.14       0.00
 16   1      54.70      44.61
 16   2      36.38     -26.88
 16   3     -31.53      29.19
 16   4      27.01      32.01
 16   5       4.35      27.23
 16   6     -74.93      -5.78
 16   7     -21.22     -69.40
 16   8     -64.55    -101.39
 16   9      49.36       7.42
 16  10     -27.55     -35.29
 16  11     -12.90      11.69
 16  12     -15.48      14.72
 16  13     -45.02     205.31
 16  14     106.95     188.24
