Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1857:180
Coefficients for 360 degrees 
  Beginning: CT1856:000  1992:06:16_19h:38m:17s. 
  Centered:  CT1857:180  1992:06:30_10h:56m:28s. 
  End time:  CT1857:005  1992:07:13_17h:09m:09s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       8.93       0.00
  1   0     168.58       0.00
  1   1       1.43      23.37
  2   0     -35.39       0.00
  2   1      37.25     -53.62
  2   2     -38.93      -1.80
  3   0     221.39       0.00
  3   1     -84.11      21.04
  3   2     -54.88     -16.91
  3   3    -150.30      28.77
  4   0      80.53       0.00
  4   1      -2.15      91.78
  4   2      -6.24     -18.33
  4   3     -44.96     -86.90
  4   4     -68.20      81.60
  5   0      96.21       0.00
  5   1     126.75     -50.93
  5   2      66.24      21.30
  5   3      58.17      39.26
  5   4      84.77      -7.73
  5   5    -204.11     129.94
  6   0      33.42       0.00
  6   1      10.86     -68.06
  6   2      15.70      40.41
  6   3      64.08     107.03
  6   4      50.63     -11.02
  6   5     -85.93       6.73
  6   6    -143.27    -156.10
  7   0      17.70       0.00
  7   1     -62.53       1.65
  7   2     -23.30     -69.13
  7   3     -12.97     -45.90
  7   4     -80.03       8.11
  7   5      25.00     103.71
  7   6       9.39    -141.73
  7   7       3.50      33.45
  8   0      -2.54       0.00
  8   1      -6.24     -50.56
  8   2       4.46       4.27
  8   3       9.14     -97.54
  8   4     -57.84     -55.54
  8   5      99.47     -23.84
  8   6      -5.55     152.12
  8   7     180.33    -107.69
  8   8    -253.48     207.88
  9   0     -73.45       0.00
  9   1      14.84     -86.19
  9   2     -48.68      39.72
  9   3       0.21      17.31
  9   4     108.96     -28.52
  9   5      35.18    -118.76
  9   6      59.20      84.00
  9   7     137.00     -16.82
  9   8      88.48     182.85
  9   9    -356.12    -214.89
 10   0     -45.11       0.00
 10   1     -29.89      33.51
 10   2      -4.07      -9.94
 10   3       1.81      28.21
 10   4      55.16      65.46
 10   5     -89.26      16.16
 10   6      37.14       0.59
 10   7    -166.56      98.91
 10   8     116.49      -2.24
 10   9     -60.05     -80.80
 10  10     -32.80    -199.33
 11   0    -161.95       0.00
 11   1      12.51      46.01
 11   2       8.53     -13.05
 11   3      29.48      14.62
 11   4     -54.30      16.55
 11   5     -77.21      93.67
 11   6     -49.14     -51.82
 11   7    -128.34     -24.73
 11   8     -74.71    -202.64
 11   9      66.76      13.52
 11  10     157.56     -44.96
 11  11     -72.06      47.35
 12   0     -22.67       0.00
 12   1      34.16     -30.72
 12   2       8.27      21.68
 12   3      15.00      10.03
 12   4     -30.27     -23.60
 12   5       4.51      -2.14
 12   6     -35.68     -65.07
 12   7     160.77     -28.49
 12   8      21.12    -105.59
 12   9      37.64      41.66
 12  10     107.75      41.20
 12  11      31.31     404.91
 12  12    -364.13    -128.15
 13   0    -236.81       0.00
 13   1      -4.29     -44.76
 13   2     -42.20     -27.08
 13   3      -8.97     -54.15
 13   4      35.63     -30.61
 13   5      72.67     -40.18
 13   6       9.82      21.15
 13   7      48.40       4.83
 13   8      40.73     123.60
 13   9       5.38      67.85
 13  10    -164.48     -41.07
 13  11      -0.11     100.24
 13  12    -187.33      19.75
 13  13     143.71     -90.42
 14   0     -31.23       0.00
 14   1      -9.24       3.62
 14   2      -4.95      21.42
 14   3       7.17     -50.33
 14   4      70.26      23.94
