Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1900:180
Coefficients for 360 degrees 
  Beginning: CT1899:000  1995:09:02_15h:42m:22s. 
  Centered:  CT1900:180  1995:09:16_07h:00m:34s. 
  End time:  CT1900:005  1995:09:29_13h:13m:15s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      10.46       0.00
  1   0     167.92       0.00
  1   1       5.53      -7.34
  2   0      13.55       0.00
  2   1      -7.47     -10.02
  2   2       0.33     -24.06
  3   0     239.00       0.00
  3   1     -24.66       0.96
  3   2      26.82     -10.64
  3   3       1.64      -4.60
  4   0      21.40       0.00
  4   1       7.98      11.98
  4   2     -14.36      11.00
  4   3       3.26      -8.85
  4   4       0.74      52.07
  5   0     124.87       0.00
  5   1     -20.98      14.10
  5   2     -38.75       3.99
  5   3       4.25      12.54
  5   4     -20.61       5.97
  5   5     -38.11     -30.81
  6   0       4.25       0.00
  6   1       9.60     -38.32
  6   2      15.95     -33.40
  6   3     -21.95     -16.19
  6   4      19.40     -21.31
  6   5     -16.24      -9.17
  6   6     -49.33     -15.99
  7   0     -12.89       0.00
  7   1     -28.55     -11.76
  7   2      -5.45      26.51
  7   3       7.81     -23.46
  7   4      25.55      -4.57
  7   5      18.50      46.51
  7   6     -56.66     -16.19
  7   7      -7.31     -79.36
  8   0      -8.81       0.00
  8   1      21.99      -6.79
  8   2     -14.85     -46.77
  8   3      -3.53       4.29
  8   4     -17.28       7.71
  8   5      23.96       7.01
  8   6      23.97      21.81
  8   7      -2.79     -44.96
  8   8      22.49     -43.84
  9   0     -81.02       0.00
  9   1      -4.43       6.98
  9   2       7.80      21.41
  9   3      -0.57      10.20
  9   4     -28.17      14.58
  9   5     -34.13     -23.76
  9   6      50.02      21.60
  9   7       5.75      21.20
  9   8      22.81       5.26
  9   9      -8.34      90.47
 10   0     -10.71       0.00
 10   1      -2.78      -8.63
 10   2      -5.13     -23.00
 10   3      17.38     -17.12
 10   4      16.37      -6.87
 10   5     -33.40     -24.46
