Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1719:180
Coefficients for 360 degrees 
  Beginning: CT1718:000  1982:02:25_19h:58m:37s. 
  Centered:  CT1719:180  1982:03:11_11h:16m:48s. 
  End time:  CT1719:005  1982:03:24_17h:29m:29s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -3.38       0.00
  1   0     -80.54       0.00
  1   1      -7.40      35.40
  2   0     -29.67       0.00
  2   1      42.31      31.53
  2   2      47.63      33.27
  3   0     -29.43       0.00
  3   1     -23.92     -40.87
  3   2      22.87     -46.82
  3   3       7.72      30.86
  4   0     -27.16       0.00
  4   1     -23.85     -24.07
  4   2     -41.42       8.43
  4   3     -39.33     -19.05
  4   4     -68.75      -5.03
  5   0     -67.45       0.00
  5   1     121.76      64.33
  5   2     -69.14      41.53
  5   3      51.98       9.95
  5   4     -92.39      15.22
  5   5     -65.30      33.80
  6   0      94.94       0.00
  6   1      42.88      -1.32
  6   2      14.61     -52.59
  6   3     -28.36      26.67
  6   4      82.83     -10.77
  6   5      64.50      81.05
  6   6      83.91     247.00
  7   0     -68.62       0.00
  7   1     -13.73     -11.21
  7   2      28.04      53.79
  7   3     -57.98     -17.83
  7   4      70.61      -8.16
  7   5      28.37     -17.78
  7   6      84.17      -5.41
  7   7     120.04    -216.05
  8   0     -46.21       0.00
  8   1      54.19      81.43
  8   2     -28.95      48.35
  8   3      77.41     -12.35
  8   4     -11.21      29.71
  8   5     -14.47     -65.54
  8   6     -32.61     -31.77
  8   7      27.26      -8.07
  8   8     -71.59     -60.46
  9   0     118.40       0.00
  9   1      43.69     -54.15
  9   2      -3.81      13.95
  9   3      26.69     -65.07
  9   4     -32.61       9.93
  9   5       2.62     -21.56
  9   6      -6.14     -51.34
  9   7      50.13      96.25
  9   8     119.42    -169.56
  9   9       2.16    -172.75
 10   0      -1.56       0.00
 10   1      -9.55     -54.64
 10   2     -89.47      11.04
 10   3     -58.74     -30.93
 10   4     -87.26     -37.34
 10   5     -48.20      -0.78
 10   6     -38.69     -64.53
 10   7     -64.18     -58.20
 10   8     -10.88    -123.30
 10   9     -99.80    -107.05
 10  10      -6.61      49.85
 11   0      -9.42       0.00
 11   1       4.08     106.37
 11   2       1.98      40.14
 11   3      33.78      79.04
 11   4       0.49      -7.91
 11   5     -22.62      68.95
 11   6     -49.85      63.09
 11   7    -110.95       7.21
 11   8     -85.33     132.94
 11   9     -54.71      68.61
 11  10    -135.48     122.05
 11  11     166.17    -211.12
 12   0      19.99       0.00
 12   1      38.86      17.45
 12   2      71.43       3.32
 12   3      43.26     -54.44
 12   4      77.06      37.02
 12   5      37.78      49.10
 12   6      87.28      69.10
 12   7      39.29      53.27
 12   8      44.62     143.00
 12   9      54.80      84.97
 12  10      58.47      18.92
 12  11      55.58     204.16
 12  12      13.51      10.98
 13   0     148.12       0.00
 13   1      23.91     -79.86
 13   2     -63.64      -1.06
 13   3     -30.05     -98.08
 13   4     -64.46       8.17
 13   5      16.60     -67.81
 13   6      26.35     -10.65
 13   7      97.80      -5.95
 13   8       8.09     -71.40
 13   9      39.51     -45.07
 13  10      18.08     -94.87
 13  11     -37.52      54.91
 13  12     267.75      61.41
 13  13     -42.04     -50.53
 14   0     -16.80       0.00
 14   1     -17.28      27.33
 14   2     -73.89      30.45
 14   3      12.98      46.19
 14   4     -70.09     -22.26
 14   5      -1.70     -60.98
 14   6     -75.85     -46.58
 14   7     -12.90     -27.26
 14   8     -34.37     -64.83
 14   9     -15.05     -48.58
 14  10     -23.67      -9.35
 14  11     -56.35     -29.31
 14  12     -58.81     -23.01
 14  13     128.82    -337.88
 14  14      68.22     -40.32
 15   0      68.78       0.00
 15   1       0.11      20.22
 15   2      58.89      65.30
 15   3      18.57      -2.87
 15   4      33.10     -10.42
 15   5     -22.48      57.18
 15   6     -11.23      -0.77
 15   7     -57.37     -11.45
 15   8      57.59      22.61
 15   9     -10.77      39.02
 15  10      77.80      16.62
 15  11      23.24     -11.66
 15  12     -58.72     -18.79
 15  13     -81.23     124.51
 15  14    -153.18     -92.77
 15  15      70.60    -132.28
 16   0      16.31       0.00
 16   1      -3.55     -20.25
 16   2     -41.86     -14.70
 16   3       4.13     -90.64
 16   4     -13.24      10.16
 16   5     -25.82      76.20
 16   6      38.81      25.87
 16   7      -2.01      29.09
 16   8       6.26      24.39
 16   9     -16.64      42.72
 16  10     -10.46      -0.65
