Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1797:180
Coefficients for 360 degrees 
  Beginning: CT1796:000  1987:12:24_07h:15m:49s. 
  Centered:  CT1797:180  1988:01:06_22h:34m:00s. 
  End time:  CT1797:005  1988:01:20_04h:46m:41s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       6.19       0.00
  1   0    -177.83       0.00
  1   1       6.73      28.28
  2   0      -8.03       0.00
  2   1     -15.15      -8.47
  2   2     -48.08       2.82
  3   0    -197.29       0.00
  3   1      -1.12     -30.27
  3   2      54.82     -41.15
  3   3     -23.58      57.66
  4   0       9.14       0.00
  4   1      11.48       9.60
  4   2     -42.05      -6.92
  4   3     -29.67    -102.66
  4   4     -54.23     -24.71
  5   0    -238.28       0.00
  5   1     -10.91     -96.94
  5   2      28.45       2.40
  5   3    -125.31      32.24
  5   4      21.64      97.26
  5   5     -54.60     -42.32
  6   0      21.82       0.00
  6   1      -7.81     -22.90
  6   2      43.44     -25.97
  6   3     100.72      30.56
  6   4    -135.87      -5.27
  6   5      64.86     286.87
  6   6      27.34      28.05
  7   0     -21.47       0.00
  7   1      -7.47      -6.30
  7   2      28.48      39.60
  7   3     -10.94     -67.34
  7   4      52.60       7.16
  7   5    -111.41    -106.08
  7   6     -54.59      -8.29
  7   7     -18.50      27.16
  8   0      -0.25       0.00
  8   1     -48.97     -41.08
  8   2      -1.94     -36.31
  8   3     -16.92     109.59
  8   4     -23.09      63.94
  8   5     131.09     179.15
  8   6     -16.27    -106.71
  8   7      13.26      31.78
  8   8     -35.71     -22.62
  9   0     150.82       0.00
  9   1      25.93      20.63
  9   2      19.91       4.81
  9   3     126.42       7.20
  9   4     -17.14     -35.12
  9   5      14.68       9.82
  9   6     111.54     156.13
  9   7      16.58     -21.01
  9   8      34.57     144.59
  9   9       1.70      -1.55
 10   0       4.26       0.00
 10   1     -21.53     -47.09
 10   2      36.14       9.60
 10   3     -90.21      38.85
 10   4      95.11     -42.69
 10   5       4.07    -164.07
 10   6    -117.98    -168.34
 10   7     -10.24     117.58
 10   8      54.26    -135.08
 10   9     -41.82      47.46
 10  10       4.13       1.25
 11   0     164.76       0.00
 11   1       4.44     -40.42
 11   2      12.88     -38.41
 11   3      -8.78      56.12
 11   4     -74.36       5.52
 11   5      44.30      33.63
 11   6      84.84      24.55
 11   7      21.46    -129.39
 11   8     -97.80     252.44
 11   9      67.09    -171.77
 11  10     -16.22      40.97
 11  11     -22.90       4.72
 12   0     -41.05       0.00
 12   1      12.06      20.14
 12   2      19.09      22.35
 12   3      67.44      16.05
 12   4      14.53     -58.00
 12   5     -74.46     -25.78
 12   6      35.77      85.71
 12   7       7.61      45.19
 12   8     194.27    -205.78
 12   9     -83.83     226.19
 12  10      67.00     -19.56
 12  11      -5.59      47.00
 12  12     -26.09      -1.41
 13   0     279.98       0.00
 13   1     -25.89     -41.18
 13   2      45.64      17.33
 13   3       2.54      49.94
 13   4       5.22     -68.71
 13   5     -22.00       3.47
 13   6    -103.15    -119.17
 13   7     -53.37     -61.76
 13   8     -69.76      56.82
 13   9      82.01    -276.78
 13  10    -109.94      30.96
 13  11      42.66      23.86
 13  12      21.67      13.48
 13  13     -47.90      -4.79
 14   0      -8.93       0.00
 14   1       5.75      14.42
 14   2       9.05     -55.53
 14   3     -10.88      54.38
 14   4      -8.02      23.69
 14   5     -42.09      25.17
 14   6      84.56      57.84
 14   7      36.08     -37.60
 14   8     -39.62     -19.70
 14   9     -50.82     143.93
 14  10      97.00     -39.24
 14  11    -161.29       2.83
 14  12     -13.75     -36.74
 14  13      99.42      32.86
 14  14     -46.21      -7.85
 15   0     327.75       0.00
 15   1       8.75      29.67
