Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1764:180
Coefficients for 360 degrees 
  Beginning: CT1763:000  1985:07:07_05h:15m:27s. 
  Centered:  CT1764:180  1985:07:20_20h:33m:39s. 
  End time:  CT1764:005  1985:08:03_02h:46m:20s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.32       0.00
  1   0    -231.76       0.00
  1   1      11.28     -12.38
  2   0      31.13       0.00
  2   1       9.01       8.22
  2   2      -5.00      -9.18
  3   0    -312.07       0.00
  3   1     -11.96      21.65
  3   2      -9.27      12.84
  3   3      27.91      22.05
  4   0      17.91       0.00
  4   1      -4.04     -24.04
  4   2      11.33      21.05
  4   3     -27.93      34.73
  4   4      59.25     -29.80
  5   0    -176.22       0.00
  5   1      -1.14     -13.98
  5   2      13.27      -6.61
  5   3     -14.83     -21.84
  5   4      10.20      58.35
  5   5      -0.45     -80.77
  6   0      18.07       0.00
  6   1     -25.14      37.95
  6   2       4.75      -9.25
  6   3      20.05     -53.03
  6   4     -42.60       9.39
  6   5     -42.57      31.45
  6   6     -51.75      33.80
  7   0       0.37       0.00
  7   1      -9.90     -15.27
  7   2     -17.35      38.75
  7   3      24.06      26.89
  7   4       0.56     -63.97
  7   5       0.25      21.35
  7   6     -35.20      36.23
  7   7      -9.72      16.52
  8   0     -15.66       0.00
  8   1      13.80      -7.33
  8   2     -25.78     -19.92
  8   3     -24.98      51.02
  8   4      19.17      20.51
  8   5      50.03      -2.34
  8   6      24.51     -30.55
  8   7       6.44      41.63
  8   8     -89.74     -87.10
  9   0     108.81       0.00
  9   1      -8.73       2.74
  9   2      18.84      -3.29
  9   3      15.18     -26.41
  9   4     -29.36      51.19
  9   5      28.31      13.79
  9   6      40.79     -30.99
  9   7      15.96     -27.27
  9   8     -32.94      18.39
  9   9    -138.99       3.18
 10   0     -16.46       0.00
 10   1     -30.12      12.93
 10   2      27.94      24.32
 10   3      20.16     -42.63
 10   4     -28.90     -17.85
 10   5     -31.68       6.60
 10   6      -7.41      30.15
 10   7      18.44     -22.52
 10   8      50.44     -11.55
 10   9     -45.97      48.50
 10  10     -78.69       6.87
 11   0     232.36       0.00
 11   1       3.19      -8.26
 11   2     -31.84      45.97
 11   3       9.84      17.91
 11   4      29.34     -34.13
 11   5     -17.75     -28.47
 11   6     -46.18      11.16
 11   7       3.02      41.42
 11   8      25.49      11.57
 11   9      49.35     -26.08
 11  10       2.33      39.17
 11  11     -67.26    -161.59
 12   0     -16.44       0.00
 12   1      24.43      -6.95
 12   2     -19.59     -24.24
 12   3     -46.32      42.75
 12   4      16.53      18.78
 12   5      44.50      22.22
 12   6     -12.50     -20.70
 12   7     -20.03     -19.42
 12   8     -11.22      17.95
 12   9      59.20      -1.92
 12  10      48.04     -43.51
 12  11       3.41      40.60
 12  12     -67.78     -95.32
 13   0     312.98       0.00
 13   1      -8.11       3.35
 13   2      45.46       0.32
 13   3       5.41      -6.80
 13   4     -52.08       3.08
 13   5      14.12      16.40
 13   6      39.13       0.29
 13   7       7.29     -30.29
 13   8     -37.70     -41.84
 13   9     -11.73      44.56
 13  10       6.38       2.49
 13  11      19.89      -1.29
 13  12     -63.73      43.52
 13  13     -40.69     -55.27
 14   0     -25.79       0.00
 14   1     -31.48      10.57
 14   2       4.03      10.78
 14   3      22.95     -17.67
 14   4     -23.27     -26.09
 14   5     -32.18       1.30
 14   6      13.61       6.52
 14   7      45.63      46.84
 14   8      -0.70     -24.18
 14   9     -61.40     -43.55
 14  10     -32.67      43.17
 14  11      17.29      -0.35
 14  12      33.53     -13.47
 14  13      32.99      43.39
 14  14      46.51    -167.69
 15   0     428.76       0.00
 15   1       4.37      -2.96
 15   2     -48.83      36.39
 15   3      14.62       8.98
 15   4      29.95     -25.03
 15   5     -14.86     -18.66
 15   6     -63.88     -18.77
 15   7       8.98      17.71
 15   8      44.94      38.63
 15   9       5.46     -29.01
 15  10     -27.90     -41.86
 15  11      -5.28      39.12
 15  12      43.19      31.47
 15  13       3.92      -1.32
 15  14     -10.25      17.74
 15  15      -8.93    -131.78
 16   0     -42.25       0.00
 16   1      35.79     -11.07
 16   2       4.45      -8.05
 16   3     -45.53      24.19
 16   4      -1.01      -5.89
 16   5      40.84      14.16
 16   6      -0.44       2.21
 16   7     -43.70     -54.71
 16   8      -3.63       5.68
 16   9      66.59      57.85
 16  10      14.87     -18.22
 16  11     -48.12     -42.96
 16  12      -6.98      25.22
 16  13       3.75      13.61
 16  14      -6.26       1.64
 16  15      -9.54       1.06
 16  16      19.28     -80.03
 17   0     390.50       0.00
 17   1       2.13       4.66
 17   2      36.66      -5.68
 17   3      11.80      -5.82
 17   4     -48.11      -4.04
 17   5       5.93     -10.09
 17   6      44.40      19.82
 17   7       3.50       7.93
 17   8     -34.76     -48.21
 17   9       3.07       5.79
 17  10      35.61      48.39
 17  11       6.09     -26.58
 17  12     -34.54     -52.63
 17  13      -2.72      14.79
 17  14      11.14      25.73
 17  15     -25.87      20.50
 17  16      22.30      21.93
 17  17      57.58    -103.50
 18   0     -29.25       0.00
 18   1     -21.48       0.61
 18   2     -11.79      -2.74
 18   3      17.03     -11.80
 18   4      -7.56      -8.40
 18   5     -24.49       5.43
 18   6      10.81       1.76
 18   7      41.95      39.31
 18   8      -6.16       0.93
 18   9     -51.09     -58.24
 18  10     -10.09       0.11
 18  11      31.10      53.82
 18  12       6.26     -14.27
 18  13     -24.47     -37.41
 18  14       9.26      25.18
 18  15      13.47      41.44
 18  16      -6.66      12.30
 18  17      48.36     -43.97
 18  18      -7.20     -98.96
 19   0     317.37       0.00
 19   1      13.01       9.96
 19   2     -22.81      23.86
 19   3      14.43       5.32
 19   4      14.35     -27.68
 19   5      -7.00      -0.99
 19   6     -39.98      -7.40
 19   7      10.60     -11.06
 19   8      37.96      21.40
 19   9      12.95       9.99
 19  10     -32.37     -47.30
 19  11      -7.08       2.30
 19  12      18.25      40.99
 19  13       4.50     -13.64
 19  14     -13.52     -48.09
 19  15       8.37      11.96
 19  16     -10.17      18.09
 19  17     -44.74      16.75
 19  18      37.48       0.08
 19  19       7.63     -63.90
 20   0     -18.51       0.00
 20   1      31.99     -17.66
 20   2      13.99       4.23
 20   3     -34.36      23.92
 20   4     -12.93     -13.32
 20   5      28.11      12.38
 20   6       4.98       4.15
 20   7     -29.32     -23.25
 20   8      -2.06     -11.03
 20   9      39.07      31.97
 20  10      -2.32      -6.48
 20  11     -32.19     -39.70
 20  12      -2.63       6.47
 20  13      22.44      37.20
 20  14       4.63     -15.09
 20  15      -7.76     -38.41
 20  16       8.59       7.08
 20  17     -16.06      35.95
 20  18     -40.20      -6.28
 20  19      51.78      18.73
 20  20       6.69     -44.60
 21   0      89.80       0.00
 21   1       3.38       7.93
 21   2      12.14     -18.13
 21   3      12.98      -0.53
 21   4     -34.34      -6.54
 21   5      -5.31     -19.50
 21   6      19.68       4.91
 21   7      -0.87      12.91
 21   8     -15.53     -25.92
 21   9       1.05      -8.55
 21  10      21.78      26.45
 21  11       4.48       4.45
 21  12     -11.63     -36.59
 21  13     -10.12       4.26
 21  14       8.36      37.42
 21  15       0.33      -5.00
 21  16       5.40     -29.28
 21  17      18.85       4.30
 21  18     -12.06      26.01
 21  19     -27.39      21.19
 21  20      66.96      -8.30
 21  21     -12.06     -41.51
 22   0       9.93       0.00
 22   1      -0.07      -4.36
 22   2     -10.94      -0.10
 22   3       2.92      -9.98
 22   4      -7.46     -14.50
 22   5      -7.49      10.29
 22   6      10.03       0.75
 22   7      17.39       8.59
 22   8      -7.43       5.54
 22   9     -29.23     -16.06
 22  10       6.88      -9.00
 22  11      16.69      13.76
 22  12       2.05      -0.79
 22  13     -15.89     -24.31
 22  14      -5.29       3.12
 22  15      -4.44      39.31
 22  16       7.01      -6.83
 22  17       8.74     -27.54
 22  18      14.25      11.70
 22  19     -19.97       5.30
 22  20     -36.15      -6.73
 22  21      62.46       2.80
 22  22      -9.13     -47.23
 23   0    -198.22       0.00
 23   1      15.98       6.65
 23   2      -6.24     -14.08
 23   3       6.44       1.62
 23   4      -8.67     -30.13
 23   5      -2.55      -8.97
 23   6     -22.41       3.98
 23   7      11.15      -3.67
 23   8      22.70       2.18
 23   9       6.48       7.94
 23  10     -13.25      -8.30
 23  11      -1.02      -1.87
 23  12      15.93      15.19
