Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2171:180
Coefficients for 360 degrees 
  Beginning: CT2170:000  2015:11:28_05h:59m:50s. 
  Centered:  CT2171:180  2015:12:11_21h:18m:01s. 
  End time:  CT2171:005  2015:12:25_03h:30m:42s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -12.15       0.00
  1   0      96.96       0.00
  1   1       9.13     -28.67
  2   0     -83.18       0.00
  2   1      47.79       0.33
  2   2     -39.78      17.39
  3   0     120.97       0.00
  3   1      -0.36      -2.02
  3   2     -62.17      25.09
  3   3      54.79     -61.12
  4   0     -68.27       0.00
  4   1     -69.59       2.75
  4   2      35.13     -13.88
  4   3    -142.33     -67.34
  4   4      -8.47      70.01
  5   0      62.98       0.00
  5   1      -6.54      42.53
  5   2      65.15      -3.21
  5   3      23.37       1.37
  5   4      65.19     -52.73
  5   5       5.74      15.39
  6   0      -5.98       0.00
  6   1      41.17     -10.31
  6   2      -2.19      13.25
  6   3     118.74      79.15
  6   4      41.36     -40.69
  6   5      70.98      74.39
  6   6      79.90     -59.07
  7   0      27.99       0.00
  7   1      45.79      34.72
  7   2     -40.87     -73.75
  7   3     -45.98      37.53
  7   4     -35.39      10.16
  7   5     -18.62      20.40
  7   6     -23.69     134.03
  7   7      18.11     134.06
  8   0     -19.37       0.00
  8   1     -25.20      15.88
  8   2     -56.14      22.41
  8   3     -41.23     -21.06
  8   4     -31.40      27.08
  8   5      -9.03     -86.30
  8   6      20.78     -28.58
  8   7      54.23       3.15
  8   8     -95.14     -90.21
  9   0     -83.67       0.00
  9   1     -21.04       0.48
  9   2      -0.25      41.28
  9   3      26.18     -76.61
  9   4     -33.09      54.09
  9   5       1.71       2.60
  9   6      34.12       4.32
  9   7      -1.02      71.41
  9   8     -92.73      51.07
  9   9    -175.72    -170.97
 10   0      82.64       0.00
 10   1      -3.53     -12.13
 10   2      48.58      47.86
 10   3       7.58     -35.76
 10   4     -29.99     -40.77
 10   5     -74.18      46.24
 10   6     -60.32       2.29
 10   7     -87.04     -19.28
 10   8     -49.18      23.64
 10   9     -65.00    -204.60
 10  10     -10.43     -55.38
 11   0     -53.60       0.00
 11   1      24.12       8.62
 11   2     -15.02     -63.31
 11   3     -24.84      66.78
 11   4     103.88     -48.39
 11   5      16.91     -23.14
 11   6       1.67     -94.11
 11   7      31.98    -119.41
 11   8      87.55     -27.54
 11   9      16.35      77.37
 11  10     -25.65     -12.19
 11  11    -108.59      67.19
 12   0      37.77       0.00
 12   1       1.91      10.81
 12   2     -16.39       0.93
 12   3      43.61      75.64
 12   4      31.94      30.69
 12   5      75.22      15.57
 12   6      35.87      29.69
 12   7      80.68      47.56
 12   8      77.19      10.83
 12   9      42.39     170.72
 12  10       0.24      55.80
 12  11     -26.70       2.39
 12  12    -104.70      23.40
 13   0    -162.95       0.00
 13   1      -9.62      47.11
 13   2      -6.10     -11.05
 13   3     -43.48     -57.95
 13   4    -112.85      54.79
 13   5      14.81      20.30
 13   6     -26.15     102.14
 13   7     -40.34      55.03
 13   8     -67.07       5.71
 13   9      34.96       8.02
 13  10      28.29      31.63
 13  11       2.27      28.01
 13  12    -134.38     -40.33
 13  13    -119.87     115.25
 14   0     112.11       0.00
 14   1      -7.09     -10.47
 14   2     -45.42      38.73
 14   3      -4.37     -56.52
 14   4     -21.76      14.15
 14   5     -62.65      -9.75
 14   6      17.85     -11.69
 14   7     -42.35     -45.95
 14   8     -45.50       5.66
 14   9      -0.80    -120.05
 14  10     -10.77      -6.78
 14  11       3.63      10.15
 14  12      53.33      21.69
 14  13     -14.79      87.50
 14  14      20.19     -19.29
 15   0    -141.80       0.00
 15   1       9.25     -61.23
 15   2       1.35     -14.59
 15   3      25.64      22.07
 15   4      59.74     -20.67
 15   5     -33.79     -23.26
 15   6      24.64     -61.01
 15   7      11.63       9.49
 15   8      34.40      11.40
 15   9     -45.60     -17.52
 15  10       8.18     -18.85
 15  11      33.40     -36.56
 15  12      67.39      13.39
 15  13     -40.93     -36.24
 15  14     -58.85     -26.64
 15  15      58.78      -0.32
 16   0      86.44       0.00
 16   1      13.55       5.79
 16   2      49.43       5.51
 16   3      18.28      29.06
 16   4      21.17     -17.81
 16   5      31.17      15.08
 16   6     -33.82       0.13
 16   7      20.43       8.97
 16   8       3.10       3.58
 16   9      -8.68      59.08
 16  10       9.17     -29.50
 16  11      -6.17       4.05
 16  12     -11.08      -7.33
 16  13      55.83     -76.73
 16  14      39.26     -33.27
 16  15      39.36      -8.90
 16  16      40.25     141.52
 17   0    -174.82       0.00
 17   1     -17.26      31.32
 17   2     -14.09     -28.95
 17   3     -55.14     -17.41
 17   4       2.82      24.30
 17   5      52.14      32.22
 17   6      12.99      26.12
 17   7       0.36     -15.52
 17   8     -15.62      -0.36
 17   9      41.77      29.98
 17  10     -13.49      14.26
 17  11     -27.17      17.30
 17  12     -10.98       9.75
 17  13      45.48       6.55
 17  14       4.01      63.86
 17  15      19.78     -11.60
 17  16      76.18     121.66
 17  17      -0.34      -6.07
 18   0     107.13       0.00
 18   1      -6.06       2.37
 18   2     -39.20      30.65
 18   3      33.85      11.20
 18   4     -44.80      28.74
 18   5       0.64      12.79
 18   6      32.12      19.41
 18   7      -4.95      15.85
 18   8       1.67       1.12
 18   9       1.30     -21.11
 18  10      -7.90      33.70
 18  11     -12.21      -3.03
 18  12      -8.26      23.39
 18  13     -46.09      38.07
 18  14     -20.11      11.50
