Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1720:180
Coefficients for 360 degrees 
  Beginning: CT1719:000  1982:03:25_02h:34m:59s. 
  Centered:  CT1720:180  1982:04:07_17h:53m:10s. 
  End time:  CT1720:005  1982:04:21_00h:05m:51s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.90       0.00
  1   0    -141.20       0.00
  1   1     -12.46     100.64
  2   0     -34.19       0.00
  2   1      76.19       5.14
  2   2      88.45      61.17
  3   0     -46.61       0.00
  3   1     -40.92     -75.01
  3   2      25.40     -32.55
  3   3     -58.44     -34.27
  4   0     -41.91       0.00
  4   1     -30.41     -53.44
  4   2     -35.88     -17.92
  4   3      41.12      43.48
  4   4     -51.01       8.53
  5   0    -111.50       0.00
  5   1     171.11     -10.98
  5   2     -88.34      25.63
  5   3     109.52     -11.76
  5   4    -174.42     -11.48
  5   5    -138.68     -19.63
  6   0     146.44       0.00
  6   1      -6.91     -65.00
  6   2     -10.10     -45.21
  6   3     -49.31     -13.36
  6   4      -8.16     -98.81
  6   5      99.17      -3.17
  6   6     -80.57     416.21
  7   0    -123.86       0.00
  7   1     -18.13     -23.10
  7   2     146.73      50.36
  7   3     -58.91       3.19
  7   4     115.31      46.57
  7   5     114.19      48.49
  7   6     100.92       1.74
  7   7     177.41    -322.23
  8   0     -60.93       0.00
  8   1     137.83       6.30
  8   2      -2.68     109.49
  8   3      90.86     -33.76
  8   4      75.11     102.71
  8   5     -49.99      -0.77
  8   6      82.69      31.11
  8   7    -189.23     252.32
  8   8     -82.91     127.71
  9   0     213.69       0.00
  9   1     -12.72     -61.70
  9   2     -47.90     -54.82
  9   3      -4.57      -6.68
  9   4     -56.16     -58.19
  9   5     -50.67     -59.50
  9   6     -86.59     -92.91
  9   7     -56.94       2.07
  9   8      66.19    -298.90
  9   9      -9.64     -87.99
 10   0     -22.98       0.00
 10   1     -11.47     -27.31
 10   2      40.00      40.56
 10   3    -138.69     -34.00
 10   4    -138.39     -78.91
 10   5       3.89      -8.02
 10   6     -71.14    -172.38
 10   7      97.16    -185.19
 10   8     -77.16    -127.67
 10   9     145.00       8.02
 10  10     -12.24     -11.06
 11   0     -24.56       0.00
 11   1      48.67       6.10
 11   2      29.84      38.86
 11   3      53.90      44.12
 11   4      67.23      22.70
 11   5       8.56      43.76
 11   6      39.36     122.88
 11   7     -33.56      40.07
 11   8     -92.91     186.39
 11   9     -40.45     -12.68
 11  10    -185.28     230.88
 11  11     300.71     -52.15
 12   0      27.65       0.00
 12   1      27.77     -39.07
 12   2      18.19      42.11
 12   3      73.74     -29.88
 12   4     117.45      35.20
 12   5      39.57      33.67
 12   6      51.36     139.16
 12   7     -63.17      99.70
 12   8      39.71     103.90
 12   9    -134.86      47.43
 12  10      25.64      61.39
 12  11      65.83     -68.93
 12  12     -65.20      86.98
 13   0     252.79       0.00
 13   1       6.68     -17.14
 13   2     -17.89     -58.19
 13   3     -68.17     -62.78
 13   4      -6.97      52.56
 13   5      -7.99     -28.96
 13   6     -31.50     -57.71
 13   7      30.01     -20.54
 13   8      16.18     -73.67
 13   9      48.48      34.91
 13  10     134.01    -139.80
 13  11     -41.18     -27.08
 13  12     147.85     117.75
 13  13     -11.98     -69.82
 14   0     -27.34       0.00
 14   1      -7.74      11.98
 14   2      16.89      52.56
 14   3     -60.37      17.23
 14   4     -75.35      -1.92
 14   5     -34.95    -116.10
 14   6     -14.70     -85.87
 14   7      58.13     -37.25
 14   8       5.83     -28.92
 14   9      93.88     -63.44
 14  10     -18.81     -34.65
 14  11      40.82     131.40
 14  12     141.96    -141.82
 14  13      75.82    -175.87
 14  14      47.33     128.03
 15   0     119.78       0.00
 15   1       8.93      12.11
 15   2      50.56      55.95
 15   3       6.87      10.02
 15   4      39.01     -79.21
 15   5      -0.18       7.44
 15   6      68.96      21.09
 15   7     -28.63     -11.48
 15   8      33.06     -26.79
 15   9     -10.00     -42.85
 15  10       8.02      37.80
 15  11      10.90     -49.88
 15  12     -99.93     -33.47
 15  13    -172.56     184.03
 15  14    -250.37      95.97
 15  15       2.99      52.92
 16   0     -10.93       0.00
 16   1     -22.60      16.64
 16   2      -6.98      25.43
 16   3      -6.95     -75.83
 16   4      12.57      -0.06
 16   5      18.77      91.47
 16   6      23.94      -2.01
 16   7     -56.65      29.95
 16   8      -0.57       3.44
 16   9     -61.37      46.87
 16  10      21.17       0.90
 16  11     -68.74     -58.82
 16  12     -23.30      31.33
 16  13      11.36     -51.66
 16  14      14.30    -142.33
 16  15     104.16      38.97
 16  16     -26.57      79.86
 17   0     241.02       0.00
 17   1     -30.61      16.25
 17   2       0.39     -31.96
 17   3      15.77      22.72
 17   4      18.85      75.62
 17   5       6.71      -0.90
 17   6     -36.51       7.69
 17   7       6.25      23.51
 17   8     -42.86      59.13
