Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1680:180
Coefficients for 360 degrees 
  Beginning: CT1679:000  1979:03:30_02h:20m:00s. 
  Centered:  CT1680:180  1979:04:12_17h:38m:12s. 
  End time:  CT1680:005  1979:04:25_23h:50m:53s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0     -10.67       0.00
  1   0      32.43       0.00
  1   1     -81.73     -76.20
  2   0     -49.91       0.00
  2   1      84.40      69.49
  2   2     118.66      75.61
  3   0     154.25       0.00
  3   1      12.53       8.56
  3   2     192.08     143.04
  3   3    -375.31     -36.60
  4   0       1.33       0.00
  4   1     -44.47      90.60
  4   2     -40.26     -11.96
  4   3    -126.94     -71.59
  4   4     -83.45      72.78
  5   0     292.12       0.00
  5   1     -83.05     193.19
  5   2    -257.01     -79.18
  5   3     -12.94     -29.29
  5   4      19.67      32.03
  5   5    -115.35     261.80
  6   0    -113.05       0.00
  6   1     -75.10    -156.67
  6   2     -32.57     -63.25
  6   3     279.66      51.56
  6   4       7.51     300.88
  6   5      64.00     166.06
  6   6     -28.91     148.87
  7   0    -188.31       0.00
  7   1      91.14      -5.09
  7   2     152.27     -97.70
  7   3     150.75      43.54
  7   4      65.74    -130.84
  7   5      51.21     156.16
  7   6    -104.37      66.08
  7   7     157.77    -144.03
  8   0      51.22       0.00
  8   1     128.00      70.42
  8   2      33.46      24.99
  8   3    -229.88      92.55
  8   4      28.76    -125.76
  8   5     -19.87    -264.64
  8   6     350.77     -26.31
  8   7      65.54    -141.95
  8   8      54.82     174.05
  9   0      28.52       0.00
  9   1      10.55      22.82
  9   2     -27.79      37.92
  9   3     -87.72    -102.66
  9   4     -55.48      44.31
  9   5     147.41    -144.63
  9   6    -133.57    -151.24
  9   7      77.36    -212.65
  9   8     -96.40     105.20
  9   9    -215.28     -73.07
 10   0      97.34       0.00
 10   1    -123.82      89.55
 10   2     -29.56    -133.41
 10   3     129.43    -201.90
 10   4      24.29    -101.12
 10   5     -23.17     166.35
 10   6    -113.55      10.72
 10   7    -264.53      54.90
 10   8      57.44    -276.74
 10   9    -230.08      -3.54
 10  10     -99.45      77.45
 11   0     -97.82       0.00
 11   1     -99.10      -0.80
 11   2     -69.74     -74.39
 11   3      74.67      78.22
 11   4       4.74     105.36
 11   5    -260.89      76.87
 11   6     117.03      61.12
 11   7       4.52     -85.25
 11   8      18.56     165.38
 11   9    -177.34    -118.39
 11  10     145.25     -32.18
 11  11    -149.55     308.47
 12   0     -66.16       0.00
 12   1      23.15     -48.92
 12   2      15.41       8.87
 12   3      46.90      54.68
 12   4    -105.54      95.65
 12   5      24.00       0.92
 12   6     -95.17     -28.69
 12   7     145.91     -17.80
 12   8     -54.55     -94.95
 12   9     158.73      85.47
 12  10    -128.97      45.50
 12  11    -115.21     -74.65
 12  12      15.68      34.00
 13   0    -227.68       0.00
 13   1      93.27      85.45
 13   2      39.75     -43.27
 13   3      -1.22    -106.81
 13   4    -101.83    -116.24
 13   5     131.27     -32.80
 13   6      42.10     -10.75
 13   7     -84.79     190.96
 13   8      22.07      -7.50
 13   9    -120.95     -68.75
 13  10      77.08    -135.81
 13  11     -74.89     201.62
 13  12    -144.07    -162.34
 13  13      90.62      34.67
 14   0     117.26       0.00
 14   1      38.74     -24.17
 14   2     -16.24     -76.68
 14   3     -77.56       9.85
 14   4      25.53     -66.37
 14   5      65.44    -125.41
 14   6     113.79      20.48
 14   7      55.40      44.60
 14   8    -133.74     136.88
 14   9     -41.04     -50.74
 14  10     -44.52     -91.91
 14  11     -35.44    -122.12
 14  12     124.11     419.88
 14  13     -11.19       1.50
 14  14     -24.85      14.24
 15   0    -150.10       0.00
 15   1     -24.86     -33.43
 15   2     -43.10     -17.75
 15   3      46.53      22.08
 15   4      37.37      68.88
 15   5     -73.68      25.39
 15   6    -161.61      19.21
 15   7      38.55     -89.47
 15   8     -43.54    -115.44
 15   9      97.55      85.13
 15  10     -57.80      77.68
 15  11     -72.15      31.53
 15  12     -57.32     -20.73
 15  13    -109.17      24.63
 15  14     -86.79      11.03
 15  15     150.13     -41.86
 16   0      97.39       0.00
 16   1     -32.21       8.96
