Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2091:180
Coefficients for 360 degrees 
  Beginning: CT2090:000  2009:12:07_05h:29m:53s. 
  Centered:  CT2091:180  2009:12:20_20h:48m:04s. 
  End time:  CT2091:005  2010:01:03_03h:00m:45s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       0.79       0.00
  1   0     -63.11       0.00
  1   1     -14.41      -2.36
  2   0       2.53       0.00
  2   1      -1.33      11.16
  2   2       5.33      -3.30
  3   0    -111.78       0.00
  3   1     -25.33       0.39
  3   2      10.25      12.00
  3   3      -6.45     -17.10
  4   0       6.12       0.00
  4   1       5.69       1.56
  4   2       2.69       1.38
  4   3       3.95     -12.19
  4   4       8.02      14.36
  5   0     -75.47       0.00
  5   1       4.06      29.52
  5   2     -17.69       4.27
  5   3       4.13     -21.73
  5   4      -2.62      14.87
  5   5      -4.52      -6.89
  6   0      26.66       0.00
  6   1      -4.19      12.20
  6   2      -2.88     -34.37
  6   3       2.46       1.62
  6   4       2.15       2.71
  6   5     -16.65      -5.02
  6   6      26.97      18.48
  7   0      19.31       0.00
  7   1     -47.10      24.14
  7   2       6.22     -23.29
  7   3      -7.82      32.15
  7   4     -15.01     -15.79
  7   5       4.65      19.01
  7   6      27.19      -2.52
  7   7      -4.51      -7.34
  8   0      -8.75       0.00
  8   1     -22.98      -4.35
  8   2      17.41     -17.14
  8   3      -9.17       0.42
  8   4       4.50     -13.02
  8   5      -4.80      11.39
  8   6      31.94      -1.56
  8   7      -5.17     -30.11
  8   8     -17.14       7.91
  9   0      31.28       0.00
  9   1     -31.97      -0.13
  9   2       8.30       0.49
  9   3     -18.17      21.78
  9   4      32.68      -0.49
  9   5       2.80      14.91
  9   6       2.55     -14.72
  9   7     -30.62     -18.65
  9   8     -22.61      11.32
  9   9      23.79      10.98
 10   0     -19.07       0.00
