Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1917:180
Coefficients for 360 degrees 
  Beginning: CT1916:000  1996:12:09_08h:00m:44s. 
  Centered:  CT1917:180  1996:12:22_23h:18m:56s. 
  End time:  CT1917:005  1997:01:05_05h:31m:36s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      16.37       0.00
  1   0     145.41       0.00
  1   1      18.52       0.93
  2   0      -1.81       0.00
  2   1      -6.86      -1.81
  2   2      10.72     -11.82
  3   0     222.24       0.00
  3   1      -6.80     -18.09
  3   2      17.84       7.55
  3   3     -26.52     -10.54
  4   0     -22.84       0.00
  4   1     -20.11     -24.05
  4   2      -4.41      -1.80
  4   3      -2.42      -3.68
  4   4      -4.03      39.54
  5   0     115.67       0.00
  5   1     -15.93      -9.68
  5   2      -4.35      -0.44
  5   3      17.00      34.93
  5   4     -29.32      17.81
  5   5      11.93      -6.79
  6   0       3.86       0.00
  6   1     -56.13     -15.73
  6   2      33.83       6.65
  6   3     -21.91      28.02
  6   4      45.54     -16.79
  6   5       3.07      22.23
  6   6      38.93       3.31
  7   0       1.60       0.00
  7   1     -19.91     -16.64
  7   2      27.13      23.00
  7   3       8.61     -35.27
  7   4       3.55      15.46
  7   5      16.92     -10.97
  7   6       0.39      -7.38
  7   7     -63.62     -48.39
  8   0       6.65       0.00
  8   1     -31.58     -11.77
  8   2      33.57     -47.15
  8   3       4.83       8.33
  8   4      -4.82       3.84
  8   5     -10.92     -17.26
  8   6     -35.99     -27.51
  8   7     -16.65      31.67
  8   8      16.45      69.49
  9   0     -75.37       0.00
  9   1      -5.83     -26.93
  9   2       8.91      17.87
  9   3      -4.72      -3.37
  9   4     -35.23      -9.11
  9   5     -21.26      -1.10
  9   6       1.01      13.71
  9   7      27.70      20.03
  9   8      26.07       0.18
  9   9       7.77     -43.06
 10   0     -10.78       0.00
 10   1     -26.16      -0.18
 10   2      35.90     -16.12
 10   3     -23.03      30.40
 10   4      13.09      33.53
 10   5      20.64      -8.93
 10   6      24.08      11.73
 10   7      -1.67     -11.87
 10   8     -10.64     -40.98
 10   9      10.17     -19.95
 10  10       6.71      -6.45
 11   0    -145.26       0.00
 11   1      -3.90      12.35
 11   2      10.46      22.39
 11   3      40.48     -57.34
 11   4     -38.90      -1.71
 11   5      -3.13      -0.19
 11   6     -29.17     -27.25
 11   7      -8.44     -16.33
 11   8     -19.09      38.82
 11   9      -2.58      -5.88
 11  10     -28.93      11.76
 11  11     -52.06      22.66
 12   0      12.92       0.00
 12   1      -8.01     -19.12
 12   2      36.47     -34.83
 12   3     -23.69      46.43
 12   4      21.18      12.75
 12   5     -15.91     -15.03
 12   6       6.69     -15.68
 12   7       7.32      37.67
 12   8      15.55       5.34
 12   9      12.87      34.51
 12  10     -27.40      -8.43
 12  11      41.70      27.15
 12  12      83.75     -10.27
 13   0    -233.54       0.00
 13   1     -16.42     -22.37
 13   2      14.35      23.16
 13   3      -4.08     -45.69
 13   4     -43.84       3.75
 13   5     -32.59     -19.16
 13   6      26.68       1.86
 13   7     -14.07      17.33
 13   8      31.19      -1.53
 13   9     -23.27     -11.53
 13  10      30.57      -4.28
 13  11      20.04      15.26
 13  12      11.03     -24.51
 13  13     -87.43     -30.36
 14   0      -2.32       0.00
 14   1      -9.03       9.05
 14   2      14.62      -0.08
 14   3     -10.34      23.77
 14   4      14.37      32.41
 14   5       7.50       3.90
 14   6      14.88       8.04
 14   7       5.46     -17.06
 14   8      -0.84      10.91
 14   9       5.07     -17.20
 14  10      20.36       1.42
 14  11     -16.14      -9.66
 14  12     -33.34     -17.45
 14  13      15.93       9.37
 14  14      49.66      37.30
 15   0    -267.52       0.00
 15   1      19.37      18.58
 15   2      15.54       9.41
 15   3      25.84     -30.79
 15   4     -45.74     -11.79
 15   5       0.94      -0.99
 15   6      -7.97      -5.95
 15   7       1.78     -11.81
 15   8       6.55     -26.26
 15   9      22.48      -0.20
 15  10     -31.19      20.18
 15  11     -24.40     -15.70
 15  12       9.33      30.60
 15  13      10.71      25.50
 15  14      -4.08      10.53
 15  15     -32.06     -25.83
 16   0       0.44       0.00
 16   1      10.46      -2.65
 16   2      46.97     -41.48
 16   3     -23.10      33.84
 16   4      18.49      19.87
 16   5      -6.82     -13.72
 16   6      24.51     -37.29
 16   7      -9.46      37.46
 16   8       0.20      -6.95
 16   9     -22.15       9.89
 16  10     -25.99      -0.58
 16  11       3.61      21.87
 16  12     -12.83      -0.01
 16  13      12.14       4.89
 16  14     -24.90       9.99
 16  15      43.81       9.19
 16  16       1.37     -21.42
 17   0    -271.77       0.00
 17   1      -5.07      -5.26
 17   2       0.25      21.95
 17   3       9.40     -58.88
 17   4     -47.01      -8.85
 17   5     -35.94     -16.40
 17   6       6.37       9.58
 17   7     -13.60      -7.86
 17   8       9.79       3.14
 17   9     -27.91       7.17
 17  10      21.41       1.16
 17  11      15.50      19.54
 17  12       9.46       2.90
 17  13       2.22      -0.96
 17  14      34.67     -12.78
 17  15       0.94      -7.90
 17  16      -6.79     -22.54
 17  17     -36.90      51.20
 18   0      -6.07       0.00
 18   1      44.65      19.64
 18   2       6.07       2.44
 18   3     -20.81      42.92
 18   4      19.50      37.54
 18   5      10.28       1.81
 18   6      15.58      10.49
 18   7      -6.26      14.32
 18   8       9.93      -6.92
 18   9       0.64      11.58
 18  10      10.27      31.60
 18  11     -21.95     -21.56
 18  12       1.73     -21.33
 18  13       0.76      12.37
 18  14       3.81     -37.60
 18  15     -26.60      -1.44
 18  16     -32.05      29.58
 18  17      -9.47       6.68
 18  18      61.96     -37.52
 19   0    -212.71       0.00
 19   1      23.21      30.57
 19   2      14.20      -1.12
 19   3      26.96     -48.36
 19   4     -59.47      -4.33
 19   5      -4.94      -2.32
 19   6      12.27      -8.05
 19   7       2.21     -17.19
 19   8       5.59       3.34
 19   9      10.26     -15.91
 19  10      -4.66      -0.77
 19  11     -11.88      -5.88
 19  12      -0.11       5.98
 19  13     -10.37     -18.01
 19  14       3.21      28.64
 19  15     -50.86      17.70
 19  16      17.00       9.10
 19  17      25.05       4.77
 19  18      10.22      21.64
 19  19     -57.69       5.41
 20   0       8.97       0.00
 20   1      45.75      14.66
 20   2       3.45      -7.84
 20   3     -24.66      36.74
 20   4      25.92      27.74
 20   5      -1.88      -9.62
 20   6      13.60     -20.09
 20   7      -3.10      14.87
 20   8       3.53     -22.45
 20   9     -19.54      15.99
 20  10     -15.16     -12.90
 20  11     -11.67      11.72
 20  12       5.75      12.85
 20  13       2.17      13.97
 20  14     -21.18      18.38
 20  15      28.02      -4.84
 20  16      12.23       3.41
 20  17      16.68     -13.89
 20  18     -23.69       3.14
 20  19      16.63     -41.18
 20  20      29.83      -0.94
 21   0     -61.03       0.00
 21   1      17.38      17.46
 21   2      -9.22       0.48
 21   3       8.59     -40.84
 21   4     -65.99     -11.67
 21   5     -35.03     -15.96
 21   6      -1.92       7.62
 21   7     -11.63      -0.67
 21   8      -1.39     -10.25
 21   9     -20.86       2.18
 21  10       5.80      14.99
 21  11      -9.62      13.58
 21  12      -0.50     -11.47
 21  13      20.44       2.96
 21  14       2.39      -8.64
 21  15      35.22       0.97
 21  16      -3.18     -14.94
 21  17     -25.11     -20.05
 21  18       1.20     -20.42
 21  19       4.37      -1.21
 21  20     -41.83      15.45
 21  21      -9.59       9.28
 22   0      -7.70       0.00
 22   1      58.82      27.99
 22   2     -20.21      19.87
 22   3     -10.36      25.65
 22   4      24.71      46.63
 22   5       4.37      -1.19
 22   6      26.06      -3.16
 22   7      -7.29      19.60
 22   8       8.31      -3.80
 22   9      -3.35      22.19
 22  10      21.65       3.13
 22  11     -21.99      10.53
 22  12       1.63     -20.52
 22  13       2.22       7.77
 22  14      15.92     -17.85
 22  15     -17.54       3.88
 22  16     -40.71     -11.51
 22  17      16.42      15.23
 22  18     -14.99       2.99
 22  19      -8.17      21.24
 22  20      -3.01      22.01
 22  21      21.12      21.91
 22  22       2.59     -26.30
 23   0     139.40       0.00
 23   1      19.09      28.79
 23   2      -9.10     -26.78
 23   3      13.32     -26.45
 23   4     -74.12      -9.89
 23   5     -19.79     -11.96
 23   6      12.03       2.40
 23   7      -3.97     -21.52
 23   8      14.46      -3.54
 23   9       1.21     -11.45
 23  10      -2.43      -2.51
 23  11     -28.01      -7.56
 23  12       8.76      -3.68
 23  13      -6.39     -15.61
 23  14     -11.41       3.15
 23  15     -15.07      17.01
 23  16      10.40      -8.24
 23  17      -0.23      13.28
 23  18      18.74       7.03
 23  19      -0.50      18.26
 23  20      20.15     -23.39
 23  21      13.45     -13.79
 23  22       3.66     -13.21
 23  23      -7.09      28.76
 24   0      -1.17       0.00
 24   1      50.92      20.18
 24   2     -44.22      29.37
 24   3     -11.99      19.28
 24   4      29.49      36.82
 24   5       4.07      -8.92
 24   6      16.58     -16.60
 24   7      -6.31      16.49
 24   8       2.21     -13.02
 24   9     -19.63       9.04
 24  10      -3.67       7.18
 24  11     -13.53       8.91
 24  12      -2.11      -0.44
 24  13       6.21      15.45
 24  14      -7.29      16.87
 24  15       8.44       0.51
 24  16      16.26       4.25
 24  17      -2.29      -7.14
 24  18      -0.52      -2.88
 24  19       4.32     -19.67
 24  20       4.83     -16.08
 24  21      -7.36      -6.24
 24  22      -8.71      14.96
 24  23     -26.13      -1.72
 24  24      14.21     -24.75
 25   0     359.43       0.00
 25   1      12.68      19.20
 25   2     -21.88     -25.82
 25   3       1.73       1.94
 25   4     -66.13      -8.67
 25   5     -39.03     -15.56
 25   6      10.08       7.61
 25   7      -7.61      -8.63
 25   8      -4.84      -6.73
 25   9      -5.80      -1.41
 25  10      -0.37       9.04
 25  11     -12.69      10.76
 25  12       2.53     -11.58
 25  13      12.35      -1.39
 25  14      11.51       0.30
 25  15      29.97       2.21
 25  16     -17.83      -8.16
 25  17      -2.80     -11.57
 25  18       5.61       7.03
 25  19     -10.06      -7.71
 25  20       5.31       7.46
 25  21     -16.05      20.06
 25  22      -1.30       7.02
 25  23      17.30     -21.06
 25  24       7.55      27.50
 25  25     -19.21      22.22
 26   0      -1.49       0.00
 26   1      24.41      14.13
 26   2     -57.03      40.49
 26   3       8.84     -14.54
 26   4      23.67      37.50
 26   5       4.20      -6.68
 26   6      32.40     -11.43
 26   7     -12.41      19.54
 26   8       8.18     -15.27
 26   9      -3.29      21.90
 26  10      15.90      -0.54
 26  11     -19.64       8.47
 26  12      -0.57      -9.82
 26  13      11.94       5.18
 26  14       6.73     -15.93
 26  15      -7.57       9.90
 26  16     -15.92      -8.83
 26  17      10.88      -4.59
 26  18      -4.18      -0.16
 26  19      -2.16      -7.82
 26  20     -21.47      28.62
 26  21      18.38      -8.83
 26  22       0.92       5.69
 26  23       7.87       0.11
 26  24      -4.65      10.05
 26  25       6.66     -32.38
 26  26       9.92     -20.38
 27   0     522.92       0.00
 27   1       1.82       3.81
 27   2     -27.43     -39.91
 27   3     -13.28      35.36
 27   4     -56.28      -3.19
 27   5     -35.73     -19.85
 27   6      10.51       5.52
 27   7      -8.51     -20.64
 27   8       8.60      -3.91
 27   9      -5.57      -7.51
 27  10       0.60       2.14
 27  11     -22.60      -1.17
 27  12       9.48     -16.04
 27  13       7.04       5.02
 27  14       7.02       2.79
 27  15     -10.15      13.04
 27  16       5.69     -12.36
 27  17       1.66       9.87
 27  18      -6.95       3.50
 27  19      -3.33      19.39
 27  20      13.52     -10.99
 27  21      11.48       7.84
 27  22       5.16      -0.04
 27  23      -9.02       0.29
 27  24      -2.21     -10.81
 27  25       3.12      -6.27
 27  26     -23.08       8.68
 27  27      -8.09       5.79
 28   0       3.26       0.00
 28   1     -14.44      -4.01
 28   2     -65.51      44.39
 28   3      20.06     -35.91
 28   4      16.76      20.21
 28   5       3.77     -11.11
 28   6      33.69     -18.27
 28   7     -10.23      24.64
 28   8       4.10     -12.77
 28   9     -11.56      10.61
 28  10       4.13       4.54
 28  11     -14.06       8.14
 28  12       4.04       1.66
 28  13       1.16       3.16
 28  14      -6.47       1.11
 28  15      -0.51       1.62
 28  16       6.07      -1.88
 28  17      -6.49      -6.15
 28  18       8.11       2.81
 28  19      -4.32      -2.17
 28  20       8.97      -9.96
 28  21       1.00       2.39
 28  22     -10.45      -3.97
 28  23       6.28      -3.65
 28  24       0.95      -8.18
 28  25      -5.42       4.04
 28  26       0.46      -4.64
 28  27       2.96      12.66
 28  28      -1.56      -9.67
 29   0     549.93       0.00
 29   1     -15.87     -15.02
 29   2     -25.12     -30.87
 29   3     -22.15      64.87
 29   4     -18.93      -0.72
