Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT1959:180
Coefficients for 360 degrees 
  Beginning: CT1958:000  2000:01:28_21h:28m:28s. 
  Centered:  CT1959:180  2000:02:11_12h:46m:39s. 
  End time:  CT1959:005  2000:02:24_18h:59m:20s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       4.25       0.00
  1   0      -9.54       0.00
  1   1      47.44      47.34
  2   0     -53.50       0.00
  2   1      49.37      21.25
  2   2     171.38     -10.04
  3   0      23.34       0.00
  3   1       2.86       3.57
  3   2      54.52     -83.90
  3   3      55.64      19.46
  4   0     -53.12       0.00
  4   1     -18.46      76.67
  4   2      -5.17     -11.85
  4   3     212.15     -11.53
  4   4     -58.71    -157.10
  5   0     146.38       0.00
  5   1      30.34      46.27
  5   2     -77.69      59.39
  5   3     -58.32      43.10
  5   4     -56.99      40.44
  5   5     -40.21      64.62
  6   0      22.95       0.00
  6   1      59.88      -0.45
  6   2     -72.25      78.92
  6   3    -149.64      47.45
  6   4     -27.62      52.90
  6   5     -92.24    -119.32
  6   6     -33.05     -98.00
  7   0    -123.11       0.00
  7   1      32.88      75.52
  7   2      -1.67     133.99
  7   3      -4.08      17.68
  7   4      23.25      71.85
  7   5      36.28      18.69
  7   6      56.71     210.99
  7   7      35.38     184.17
  8   0     -22.97       0.00
  8   1      54.49      74.19
  8   2     185.33      43.17
  8   3      -4.18     -28.82
  8   4     101.02      38.71
  8   5      50.42      89.32
  8   6      79.72     -57.42
  8   7      35.43     -96.15
  8   8      -9.88      67.92
  9   0      84.53       0.00
  9   1      64.98      25.54
  9   2      14.88      21.91
  9   3     -10.48     -33.56
  9   4      28.23     -77.43
  9   5      -8.96     -43.99
  9   6      61.49    -130.84
  9   7     156.11      78.40
  9   8     -14.43    -128.45
  9   9      85.27     -72.49
 10   0      10.96       0.00
 10   1     -82.47       3.09
 10   2     -54.42      34.10
 10   3    -123.74       9.83
 10   4     -73.13     -89.72
 10   5     -14.09     -54.98
 10   6       1.21      58.64
 10   7       6.42     -59.71
 10   8     -92.35     -72.51
 10   9     -12.30      93.12
 10  10     101.69     121.50
 11   0     -81.56       0.00
 11   1      -2.81      27.68
 11   2     -16.06      74.90
 11   3     -21.18     -37.40
 11   4     -53.03     -38.41
 11   5     -81.40      54.96
 11   6    -118.77      44.35
 11   7    -110.02    -113.12
 11   8     -35.52      94.40
 11   9     -77.62     -60.05
 11  10     104.25      23.63
 11  11      38.02     -20.48
 12   0      83.64       0.00
 12   1      54.52      15.47
 12   2      53.43      75.50
 12   3    -116.65      -3.08
 12   4    -131.20      93.18
 12   5     -24.42      20.87
 12   6     -23.80     -69.38
 12   7      31.24     -13.87
 12   8      75.34     -65.29
 12   9     -50.03     -29.70
 12  10     117.76      57.24
 12  11     -75.11     -56.73
 12  12     -31.51    -113.50
 13   0     -65.72       0.00
 13   1       0.44      14.23
 13   2     -56.53      98.92
 13   3     -11.68      23.50
 13   4     -17.84     -62.84
 13   5      36.20     -18.41
 13   6      48.88      60.02
 13   7      34.81      56.43
 13   8      16.44      36.27
 13   9     -71.15      40.20
 13  10     -77.42     103.95
 13  11       7.62     101.61
 13  12      71.57      75.34
 13  13      19.26     -45.27
 14   0      18.64       0.00
 14   1      39.42      25.22
 14   2      38.84      21.87
 14   3     -28.87     -41.21
 14   4      34.83    -111.12
 14   5     -45.65      72.22
 14   6      16.99      74.63
 14   7     -36.70     -17.97
 14   8      33.18      42.58
 14   9      71.65       8.60
 14  10     -15.95     -15.58
 14  11      73.80      16.95
 14  12       6.61     -25.56
 14  13       9.42     -18.15
 14  14       9.03      70.13
 15   0      17.13       0.00
 15   1       9.11      -4.40
 15   2      31.44      19.47
 15   3     -28.18     -23.63
 15   4     -53.50     -25.53
 15   5     -52.07      46.99
 15   6     -15.60      -3.71
 15   7      13.86     -52.15
 15   8     -29.37     -25.91
 15   9      65.42      -4.65
 15  10      12.78     -54.84
 15  11     -47.91      45.57
 15  12     178.02     -28.91
 15  13      75.03     -69.20
 15  14     -11.55      -5.61
 15  15     -96.62      93.75
 16   0      62.82       0.00
 16   1     -56.78     -37.01
 16   2      21.32      44.06
 16   3    -192.80      14.26
 16   4     -48.49     -32.99
 16   5      20.55     -84.99
 16   6      -5.75     -21.74
 16   7     -64.79       7.91
 16   8     -38.23     -49.21
 16   9     -36.39       2.88
 16  10      20.83     -61.57
 16  11      11.98     -19.63
 16  12      99.60       9.14
 16  13     -35.00      43.67
 16  14      -2.23      48.05
 16  15     -13.79     -33.86
 16  16     -21.47       2.61
 17   0    -109.95       0.00
 17   1     -29.16     -38.94
 17   2     -33.69      89.03
 17   3       2.83     -53.45
 17   4     -30.68     -83.28
 17   5     -33.77      38.25
 17   6     -81.57      84.11
 17   7       8.21       8.50
 17   8      27.39     -20.26
 17   9     -13.72     -24.82
 17  10     100.74     -18.06
 17  11      62.53     -75.49
 17  12      14.40       2.78
 17  13       6.36     -84.46
 17  14     -60.16    -105.37
 17  15    -113.88      63.61
 17  16      72.10      97.22
 17  17      45.86      19.54
 18   0      65.67       0.00
 18   1      -4.16     -25.68
 18   2      27.51      28.22
 18   3     -67.84     -36.06
 18   4    -135.17       1.82
 18   5     -27.26      59.55
 18   6       7.00      -4.48
 18   7       7.85     -28.58
 18   8     -24.64     -20.74
 18   9       2.11     -20.08
 18  10      17.84       7.40
 18  11     -12.25     -62.11
 18  12      10.45      -7.48
 18  13      26.85      -2.25
 18  14     -10.04     -13.01
 18  15     -34.63     -28.01
 18  16      13.55       0.49
 18  17      58.70     -40.71
 18  18      21.99     -39.96
 19   0      -8.21       0.00
 19   1     -39.93     -55.51
 19   2      -5.06       0.55
 19   3     -29.32       0.55
 19   4     -60.40     -95.14
 19   5      31.35       1.20
 19   6     -41.32       3.51
 19   7     -25.77     -24.10
 19   8     -32.22     -14.83
 19   9      -5.13     -33.01
 19  10     -44.65      12.15
 19  11     -14.95      14.59
 19  12      -6.85      82.36
 19  13      -7.44      64.20
 19  14     -21.44      15.24
 19  15     -25.07      39.40
 19  16     128.28      99.93
 19  17      81.33     -30.87
