Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2097:180
Coefficients for 360 degrees 
  Beginning: CT2096:000  2010:05:19_21h:08m:08s. 
  Centered:  CT2097:180  2010:06:02_12h:26m:19s. 
  End time:  CT2097:005  2010:06:15_18h:39m:00s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0       1.08       0.00
  1   0     -71.63       0.00
  1   1      15.93      17.67
  2   0       1.92       0.00
  2   1      28.75      11.51
  2   2       9.08     -21.56
  3   0    -114.23       0.00
  3   1      20.59      34.54
  3   2      -5.85     -27.55
  3   3     -11.84      49.72
  4   0      -0.61       0.00
  4   1       9.17     -13.80
  4   2      -7.52      -3.57
  4   3     -31.04      19.47
  4   4     -48.02      22.83
  5   0    -110.08       0.00
  5   1       3.59     -11.74
  5   2      -7.22      11.06
  5   3      23.44      52.17
  5   4     -34.50      12.45
  5   5       8.06      23.03
  6   0     -13.19       0.00
  6   1     -20.39     -17.71
  6   2     -17.13      13.75
  6   3      10.64       5.85
  6   4      19.22       6.40
  6   5       7.61      13.93
  6   6       0.27      39.43
  7   0       2.96       0.00
  7   1     -26.82      -2.35
  7   2      -7.90       9.62
  7   3      -2.98     -74.05
  7   4      19.10     -34.23
  7   5      -0.93       4.28
  7   6      32.05     -27.27
  7   7      46.44      20.51
  8   0       8.70       0.00
  8   1       9.11      -4.46
  8   2     -21.74       0.93
  8   3     -14.44     -29.14
  8   4      37.27     -33.55
  8   5      -4.82       6.49
  8   6      17.90      17.13
  8   7      43.72      -3.97
  8   8      24.14      -2.18
  9   0      59.63       0.00
  9   1       1.26      19.51
  9   2      -6.26     -29.14
  9   3     -26.54     -17.03
  9   4       5.32      14.35
  9   5     -28.28     -22.83
  9   6     -23.93     -27.28
  9   7      54.19     -26.33
  9   8      17.59     -65.31
  9   9      13.86     -15.92
 10   0       0.15       0.00
 10   1       5.12     -14.92
 10   2      -7.54     -23.89
 10   3     -17.05       1.58
 10   4     -38.13       0.61
 10   5      -5.15       4.79
 10   6      -2.05     -16.00
 10   7     -34.72      -5.85
 10   8     -11.43     -24.26
 10   9     -32.00     -57.32
 10  10      24.53       4.28
 11   0      77.10       0.00
 11   1       3.51      -5.72
 11   2      -6.58     -32.37
 11   3      26.25       9.82
 11   4       0.24      14.85
 11   5      20.09      14.97
 11   6       5.99      22.38
 11   7     -37.50     -11.85
 11   8      -1.15      12.80
 11   9      -5.38      -5.31
 11  10     -13.76      14.60
 11  11       0.95     -39.21
 12   0      -0.04       0.00
 12   1      -9.35      -2.93
 12   2     -10.93      -3.96
 12   3       1.46      -2.81
 12   4      -5.24      -2.52
 12   5       3.95      -4.78
 12   6       0.88       9.95
 12   7     -14.51       6.49
 12   8     -18.72      16.20
 12   9     -11.70       4.38
 12  10       8.14     -16.83
 12  11     -21.26     -56.02
 12  12     -40.74     -17.01
 13   0     141.09       0.00
 13   1      -9.04      -2.82
 13   2      -7.14      13.06
 13   3       2.02     -27.81
 13   4      -6.07      -7.48
 13   5       2.46     -14.55
 13   6      22.58     -17.09
 13   7      -1.93      30.35
 13   8      23.49      15.49
 13   9       0.00      22.89
 13  10     -21.57      17.13
 13  11     -13.57      -7.11
 13  12     -39.49      31.08
 13  13     -26.01      -5.03
 14   0       4.54       0.00
 14   1       9.51       0.28
 14   2     -27.07      17.08
 14   3     -15.59     -12.16
 14   4      -7.54       1.80
 14   5      -7.14      -7.03
 14   6       9.32     -14.16
 14   7      20.88       6.99
 14   8      33.66     -10.24
 14   9       7.31      14.43
 14  10      -5.09       3.67
 14  11      10.14      -1.29
 14  12     -38.54      -6.32
 14  13       7.48      15.04
 14  14     -10.90      20.07
 15   0     153.59       0.00
 15   1      15.33      10.35
 15   2      -3.74     -18.40
 15   3      -6.51     -22.66
 15   4      -2.73      23.25
 15   5     -28.56     -18.69
 15   6      -3.63       9.80
 15   7      -0.61      -2.41
 15   8       0.15     -49.14
 15   9      -1.79       0.15
 15  10       4.78       0.96
 15  11      -5.64      24.09
 15  12     -15.12       1.73
 15  13      12.38      10.80
 15  14      26.56      12.15
 15  15     -12.90       8.45
 16   0      -2.09       0.00
 16   1      -4.22       5.93
 16   2      -2.60     -23.84
 16   3     -13.49     -20.10
 16   4     -28.16      -0.93
 16   5       8.88       2.16
 16   6      -1.06       1.80
 16   7     -23.07       1.67
 16   8       1.34     -22.76
 16   9      -7.21      -9.03
 16  10      20.53      -6.10
 16  11       3.97      21.51
 16  12      34.26       3.64
 16  13      -9.19      22.54
 16  14      21.63       3.54
 16  15      -0.98     -12.92
 16  16       2.10      27.35
 17   0     158.33       0.00
 17   1     -11.42      -6.32
 17   2      -9.46     -12.37
 17   3       4.14     -32.49
 17   4      -1.74       7.20
 17   5      22.41      -3.81
 17   6      14.57       1.14
 17   7     -17.11       5.91
 17   8       2.55       9.37
 17   9     -22.67       2.61
 17  10       4.02      -4.34
 17  11      -3.79     -14.37
 17  12      42.25     -15.39
 17  13      11.60      -7.99
 17  14       9.35     -13.50
 17  15      -5.54      -6.16
 17  16     -11.43      11.50
 17  17      17.07      -2.39
 18   0       6.66       0.00
 18   1       0.02       8.66
 18   2     -11.57       6.53
 18   3      -5.54       0.17
 18   4     -15.89      -9.53
 18   5      -8.74     -11.64
 18   6      13.95      -9.20
 18   7      -8.42      -5.58
 18   8      -6.65      31.89
 18   9      11.44       6.10
 18  10      -8.57      -0.99
 18  11     -20.73      -9.27
 18  12       3.54      -1.68
 18  13     -14.17     -18.72
 18  14       2.90      -8.71
 18  15      -3.39      13.03
 18  16      12.96      18.59
 18  17     -12.27      -7.41
 18  18      19.53       5.29
 19   0     124.77       0.00
 19   1      11.99     -11.74
 19   2       0.90      -2.08
 19   3       7.63      -8.87
 19   4       3.17       9.58
 19   5     -14.51     -15.85
 19   6      10.08       0.14
 19   7      13.46      -6.54
 19   8       1.74       2.07
 19   9      13.04      12.89
 19  10      11.38      -6.26
 19  11       2.17       9.93
 19  12      -8.62       2.46
 19  13     -25.63     -13.41
 19  14      -3.76      -4.99
 19  15      -5.46      -8.99
 19  16      12.01      14.94
 19  17       4.24      -4.73
 19  18     -22.17      39.41
 19  19      17.95     -20.13
 20   0      -2.56       0.00
 20   1      -2.48      17.25
 20   2      -0.33      -0.59
 20   3     -18.55     -14.79
 20   4     -19.22       4.37
 20   5       2.78      -8.70
 20   6      -1.40      -2.52
 20   7       1.51      12.13
 20   8     -13.14      -9.65
 20   9       1.50       4.59
 20  10       7.72       5.00
 20  11     -11.24     -11.86
 20  12      -8.61      -4.40
 20  13       0.61      10.19
 20  14     -24.20       8.46
 20  15     -15.70     -13.46
 20  16      -1.55      -9.48
 20  17       4.93      -0.89
 20  18       9.15       8.70
 20  19      23.02       8.45
 20  20      -9.66     -13.56
 21   0      30.75       0.00
 21   1       2.42      -5.66
 21   2       1.05       6.16
 21   3      -2.98     -26.45
 21   4      -9.65      20.73
 21   5      -0.21     -15.49
 21   6      10.08       6.74
 21   7      -7.50      11.49
 21   8       4.54     -12.27
 21   9      -6.46       5.91
 21  10      -7.75       1.99
 21  11       8.99       0.17
 21  12      -6.81      -5.86
 21  13       4.71      26.13
 21  14      12.33      -4.46
 21  15     -11.41      17.37
 21  16      -1.18       5.29
 21  17     -18.96      -1.40
 21  18      -4.87      12.45
