Solar Photospheric Field Harmonic Coefficients
Spherical harmonic coefficients are computed from WSO field observations using radial photospheric field boundary conditions.
WSO Data Use Policy
Coefficients order=29 center=CT2031:180
Coefficients for 360 degrees 
  Beginning: CT2030:000  2005:06:14_17h:07m:25s. 
  Centered:  CT2031:180  2005:06:28_08h:25m:36s. 
  End time:  CT2031:005  2005:07:11_14h:38m:17s.

Max Harmonic Order:29   Units: microTesla (0.01G)

  l   m      g(uT)      h(uT)

  0   0      -1.89       0.00
  1   0     -86.08       0.00
  1   1      19.89      15.32
  2   0      -6.82       0.00
  2   1       1.38     -33.07
  2   2       4.48      47.73
  3   0    -107.72       0.00
  3   1     -16.03     -22.66
  3   2      38.25      -0.82
  3   3      13.86     -79.53
  4   0     -14.30       0.00
  4   1     -17.25      16.93
  4   2      -4.82     -37.70
  4   3     -22.34      39.67
  4   4     -62.54     123.07
  5   0     -57.54       0.00
  5   1     -12.65      58.28
  5   2     -45.32      22.50
  5   3       0.01      44.73
  5   4      -1.63      10.42
  5   5      50.89     -16.20
  6   0      27.74       0.00
  6   1     -25.68      29.17
  6   2       9.64       8.70
  6   3       0.18     -79.11
  6   4      46.58     -39.11
  6   5     -31.33       2.81
  6   6       5.54      37.38
  7   0     -27.61       0.00
  7   1      22.99      29.24
  7   2     -28.94      12.89
  7   3     -20.27       2.55
  7   4      -1.24       7.78
  7   5     -42.17     -28.01
  7   6     -40.09      -7.57
  7   7    -119.35       7.54
  8   0     -44.51       0.00
  8   1      -2.76      27.90
  8   2      13.89      13.39
  8   3     -12.29      45.49
  8   4     -24.36      -6.59
  8   5      29.65      18.88
  8   6      52.92      -3.28
  8   7     138.21       8.20
  8   8     108.63     -52.79
  9   0      66.21       0.00
  9   1      19.07      39.50
  9   2     -26.76      13.89
  9   3      42.56      14.30
  9   4     -13.85      -9.97
  9   5      27.65      53.01
  9   6       1.25      24.94
  9   7      24.73      35.52
  9   8    -116.59      65.45
  9   9      14.26     136.14
 10   0      34.42       0.00
 10   1       3.07      13.38
 10   2      40.15     -32.51
 10   3      -9.65     -60.42
 10   4     -33.78      16.60
 10   5     -50.03      -1.94
 10   6     -59.15     -30.16
 10   7    -129.36     -35.32
 10   8     -78.06      39.82
 10   9    -108.66     -21.02
 10  10     -81.00     -50.27
 11   0      64.23       0.00
 11   1      -2.00      11.95
 11   2     -67.54      13.28
 11   3      -6.64     -10.44
 11   4       6.12      23.79
 11   5      -5.85     -32.50
 11   6      -0.66     -16.75
 11   7      -6.63     -33.07
 11   8      86.87     -27.85
 11   9      14.51     -52.09
 11  10       8.93     -27.69
 11  11      18.97      -8.87
 12   0       4.99       0.00
 12   1     -17.24       7.82
 12   2      -7.68       9.51
 12   3      -6.28       9.34
 12   4      27.27     -32.49
 12   5      32.50      38.09
 12   6      30.85      20.14
 12   7      90.25      46.06
